user_id,avg_days_since_prior
353,14.909090909090908
354,25.2
355,16.0
356,16.0
357,13.0
358,24.714285714285715
359,17.733333333333334
360,3.6666666666666665
361,15.666666666666666
362,10.818181818181818
363,9.916666666666666
364,14.277777777777779
365,9.866666666666667
366,12.666666666666666
367,23.25
368,21.5
369,15.5
370,9.703703703703704
371,18.333333333333332
372,21.25
373,6.137931034482759
374,19.5
375,20.142857142857142
376,20.375
377,21.0
378,23.875
379,10.578947368421053
380,14.25
381,13.9375
382,10.413793103448276
383,19.88888888888889
384,19.555555555555557
385,28.75
386,20.5
387,11.5
388,23.9
389,12.5
390,13.772727272727273
391,7.6521739130434785
392,16.666666666666668
393,19.2
394,27.0
395,20.666666666666668
396,15.166666666666666
397,4.666666666666667
398,6.830188679245283
399,12.666666666666666
400,27.0
401,14.5
402,13.5
403,11.0625
404,13.5
405,22.4
406,17.0
407,16.75
408,28.0
409,4.22093023255814
410,6.142857142857143
411,19.818181818181817
412,21.25
413,8.0
414,26.666666666666668
415,16.666666666666668
416,27.666666666666668
417,20.22222222222222
418,22.25
419,10.166666666666666
420,11.136363636363637
421,21.333333333333332
422,9.296296296296296
423,8.69047619047619
424,18.5
425,14.714285714285714
426,16.076923076923077
427,21.0
428,30.0
429,11.931034482758621
430,10.375
431,8.555555555555555
432,6.480769230769231
433,19.2
434,11.25
435,14.461538461538462
436,9.625
437,16.526315789473685
438,8.727272727272727
439,19.333333333333332
440,8.555555555555555
441,21.5
442,18.5
443,14.5
444,5.619047619047619
445,21.75
446,24.0
447,18.2
448,10.181818181818182
449,10.142857142857142
450,16.764705882352942
451,9.28125
452,5.75
453,18.307692307692307
454,6.407407407407407
455,3.5714285714285716
456,18.166666666666668
457,18.5
458,14.928571428571429
459,11.869565217391305
460,27.666666666666668
461,29.5
462,5.711864406779661
463,19.0
464,7.428571428571429
465,8.25
466,11.483870967741936
467,10.6
468,27.166666666666668
469,23.25
470,7.5625
471,10.833333333333334
472,26.0
473,7.7272727272727275
474,7.793103448275862
475,9.464285714285714
476,16.0625
477,12.25
478,19.0
479,13.956521739130435
480,4.083333333333333
481,10.0
482,16.22222222222222
483,15.0
484,23.9
485,12.083333333333334
486,20.25
487,9.848484848484848
488,24.166666666666668
489,17.142857142857142
490,19.666666666666668
491,27.333333333333332
492,9.8
493,11.571428571428571
494,19.0
495,13.416666666666666
496,3.4146341463414633
497,11.88888888888889
498,20.5
499,5.0
500,15.666666666666666
501,24.833333333333332
502,17.571428571428573
503,10.0
504,25.0
505,20.666666666666668
506,25.5
507,9.142857142857142
508,11.631578947368421
509,20.181818181818183
510,5.666666666666667
511,22.6
512,20.25
513,12.666666666666666
514,9.8
515,12.421052631578947
516,3.924731182795699
517,9.0
518,24.4
519,15.6
520,11.206896551724139
521,23.166666666666668
522,23.1
523,20.25
524,26.4
525,10.0
526,17.25
527,29.333333333333332
528,10.411764705882353
529,6.38
530,7.0
531,11.793103448275861
532,23.5
533,21.25
534,17.142857142857142
535,8.714285714285714
536,25.333333333333332
537,13.8
538,13.115384615384615
539,17.764705882352942
540,14.0
541,22.4
542,14.666666666666666
543,13.545454545454545
544,15.75
545,12.0
546,26.166666666666668
547,5.8
548,19.0
549,16.9
550,13.5
551,20.8
552,13.0
553,20.77777777777778
554,25.666666666666668
555,18.545454545454547
556,3.0
557,25.4
558,7.185185185185185
559,12.454545454545455
560,7.735294117647059
561,20.75
562,4.568627450980392
563,11.6
564,23.77777777777778
565,17.2
566,19.846153846153847
567,15.047619047619047
568,15.0
569,30.0
570,17.333333333333332
571,19.5
572,8.0
573,13.733333333333333
574,15.181818181818182
575,22.0
576,26.833333333333332
577,13.8
578,17.666666666666668
579,28.333333333333332
580,15.333333333333334
581,30.0
582,15.142857142857142
583,9.823529411764707
584,12.125
585,19.272727272727273
586,20.5
587,12.583333333333334
588,12.555555555555555
589,14.75
590,12.5
591,3.4285714285714284
592,21.25
593,16.352941176470587
594,28.2
595,24.428571428571427
596,5.625
597,23.0
598,11.0
599,5.40625
600,8.857142857142858
601,15.666666666666666
602,8.0
603,21.8
604,12.518518518518519
605,19.0
606,9.766666666666667
607,16.6
608,18.615384615384617
609,18.22222222222222
610,11.333333333333334
611,13.8125
612,8.76923076923077
613,7.916666666666667
614,26.666666666666668
615,25.5
616,10.964285714285714
617,7.1
618,10.814814814814815
619,23.0
620,29.6
621,22.5
622,24.2
623,19.363636363636363
624,22.333333333333332
625,17.666666666666668
626,2.74468085106383
627,30.0
628,26.333333333333332
629,23.142857142857142
630,8.463414634146341
631,19.0
632,16.0
633,23.25
634,13.363636363636363
635,14.782608695652174
636,12.952380952380953
637,13.588235294117647
638,14.2
639,13.0
640,10.333333333333334
641,8.206896551724139
642,20.5
643,19.22222222222222
644,6.333333333333333
645,6.717948717948718
646,6.482142857142857
647,13.0
648,24.0
649,8.066666666666666
650,16.0
651,6.071428571428571
652,3.610526315789474
653,12.04
654,8.5
655,4.67948717948718
656,23.0
657,9.333333333333334
658,11.15625
659,21.0
660,21.444444444444443
661,13.11111111111111
662,13.916666666666666
663,17.25
664,23.714285714285715
665,13.095238095238095
666,30.0
667,4.493333333333333
668,18.0
669,8.107142857142858
670,19.6
671,25.125
672,14.38888888888889
673,18.666666666666668
674,7.5
675,22.0
676,21.818181818181817
677,20.6
678,11.571428571428571
679,21.0
680,19.5
681,10.8
682,12.736842105263158
683,20.0
684,7.1923076923076925
685,20.5
686,18.0
687,13.210526315789474
688,4.238095238095238
689,30.0
690,3.393939393939394
691,13.772727272727273
692,19.818181818181817
693,13.4
694,22.625
695,4.333333333333333
696,9.210526315789474
697,17.2
698,28.6
699,9.86111111111111
700,2.25
701,25.714285714285715
702,11.73076923076923
703,7.222222222222222
704,15.5
705,17.833333333333332
706,17.9
707,19.416666666666668
708,20.785714285714285
709,6.8
710,15.875
711,12.8
712,30.0
713,12.8
714,17.133333333333333
715,15.615384615384615
716,11.75
717,9.428571428571429
718,29.333333333333332
719,5.027777777777778
720,14.608695652173912
721,10.5
722,16.375
723,19.384615384615383
724,22.333333333333332
725,13.11111111111111
726,19.142857142857142
727,16.61904761904762
728,17.38888888888889
729,6.169491525423729
730,18.727272727272727
731,14.88888888888889
732,8.902439024390244
733,19.5
734,14.714285714285714
735,7.777777777777778
736,24.0
737,11.333333333333334
738,25.428571428571427
739,30.0
740,8.2
741,7.827586206896552
742,18.076923076923077
743,16.0
744,22.0
745,8.11111111111111
746,16.0
747,21.142857142857142
748,14.666666666666666
749,11.777777777777779
750,22.0
751,29.666666666666668
752,17.181818181818183
753,30.0
754,20.53846153846154
755,10.416666666666666
756,8.952380952380953
757,15.2
758,9.848484848484848
759,25.333333333333332
760,11.0
761,18.875
762,7.521739130434782
763,21.333333333333332
764,9.0
765,21.4
766,5.333333333333333
767,7.67741935483871
768,7.151515151515151
769,17.666666666666668
770,23.0
771,23.0
772,4.6
773,18.666666666666668
774,10.8
775,21.75
776,22.666666666666668
777,13.192307692307692
778,4.238095238095238
779,24.833333333333332
780,6.055555555555555
781,19.857142857142858
782,28.0
783,25.0
784,18.285714285714285
785,22.7
786,3.1818181818181817
787,7.65
788,27.666666666666668
789,24.727272727272727
790,11.75
791,3.9285714285714284
792,8.75
793,20.2
794,25.6
795,18.333333333333332
796,16.428571428571427
797,17.555555555555557
798,12.5
799,7.0
800,12.19047619047619
801,15.2
802,5.5
803,20.571428571428573
804,17.6
805,30.0
806,15.076923076923077
807,9.619047619047619
808,20.333333333333332
809,6.857142857142857
810,19.333333333333332
811,20.428571428571427
812,7.319148936170213
813,27.0
814,18.666666666666668
815,9.0
816,22.0
817,20.733333333333334
818,5.188405797101449
819,13.25
820,17.75
821,14.333333333333334
822,22.333333333333332
823,19.333333333333332
824,14.666666666666666
825,21.22222222222222
826,17.0
827,21.285714285714285
828,20.5
829,12.333333333333334
830,23.0
831,15.68421052631579
832,27.6
833,21.181818181818183
834,11.904761904761905
835,23.25
836,17.46153846153846
837,7.0
838,12.130434782608695
839,11.192307692307692
840,19.666666666666668
841,19.0
842,11.25
843,27.0
844,15.38888888888889
845,6.681818181818182
846,14.75
847,9.72972972972973
848,5.813953488372093
849,6.379310344827586
850,9.857142857142858
851,9.166666666666666
852,9.837837837837839
853,8.944444444444445
854,3.6265060240963853
855,18.133333333333333
856,16.5
857,7.586956521739131
858,9.933333333333334
859,7.714285714285714
860,13.947368421052632
861,24.0
862,11.714285714285714
863,20.7
864,10.068965517241379
865,20.333333333333332
866,16.045454545454547
867,26.8
868,4.294117647058823
869,16.25
870,8.295454545454545
871,28.428571428571427
872,25.0
873,8.375
874,8.076923076923077
875,8.75
876,14.75
877,24.416666666666668
878,6.666666666666667
879,6.357142857142857
880,3.2653061224489797
881,15.0
882,12.5
883,17.583333333333332
884,26.333333333333332
885,13.523809523809524
886,12.954545454545455
887,17.375
888,4.2
889,25.0
890,12.8
891,19.4
892,6.916666666666667
893,9.428571428571429
894,5.424242424242424
895,20.0
896,11.307692307692308
897,19.5
898,6.403846153846154
899,2.6
900,12.0
901,20.25
902,17.333333333333332
903,16.714285714285715
904,24.625
905,14.0
906,26.0
907,9.91304347826087
908,22.4
909,14.0
910,7.75
911,8.974358974358974
912,6.428571428571429
913,13.333333333333334
914,8.151515151515152
915,19.11111111111111
916,23.0
917,7.04
918,17.75
919,17.5
920,11.75
921,21.416666666666668
922,26.333333333333332
923,13.333333333333334
924,21.714285714285715
925,10.666666666666666
926,11.857142857142858
927,4.25
928,15.75
929,7.666666666666667
930,20.25
931,26.333333333333332
932,10.387096774193548
933,10.84375
934,24.0
935,15.222222222222221
936,27.666666666666668
937,14.6
938,21.857142857142858
939,22.666666666666668
940,17.714285714285715
941,6.888888888888889
942,6.0
943,18.666666666666668
944,11.666666666666666
945,19.666666666666668
946,18.944444444444443
947,9.102564102564102
948,19.0
949,17.625
950,17.533333333333335
951,25.0
952,21.333333333333332
953,15.88888888888889
954,18.454545454545453
955,9.0
956,19.363636363636363
957,5.6875
958,9.08108108108108
959,24.444444444444443
960,7.473684210526316
961,7.36734693877551
962,13.074074074074074
963,4.583333333333333
964,2.272727272727273
965,18.8
966,11.733333333333333
967,30.0
968,6.275862068965517
969,14.181818181818182
970,13.166666666666666
971,14.625
972,9.5
973,12.28
974,28.333333333333332
975,11.548387096774194
976,6.0
977,14.615384615384615
978,17.357142857142858
979,17.714285714285715
980,7.782608695652174
981,4.166666666666667
982,24.076923076923077
983,21.333333333333332
984,2.14
985,15.444444444444445
986,9.1
987,18.571428571428573
988,24.666666666666668
989,12.0
990,14.0
991,14.2
992,16.238095238095237
993,14.923076923076923
994,17.5
995,9.142857142857142
996,19.5
997,17.11764705882353
998,8.192307692307692
999,8.842105263157896
1000,13.428571428571429
1001,27.8
1002,15.277777777777779
1003,8.75
1004,6.127272727272727
1005,14.1
1006,26.75
1007,10.125
1008,14.5
1009,15.842105263157896
1010,23.0
1011,22.857142857142858
1012,10.375
1013,8.894736842105264
1014,24.166666666666668
1015,16.454545454545453
1016,14.4
1017,24.0
1018,4.174418604651163
1019,23.0
1020,12.0
1021,9.6875
1022,4.32051282051282
1023,6.066666666666666
1024,0.6666666666666666
1025,20.571428571428573
1026,11.8
1027,5.787234042553192
1028,26.333333333333332
1029,11.307692307692308
1030,30.0
1031,26.77777777777778
1032,30.0
1033,19.5
1034,17.333333333333332
1035,10.88888888888889
1036,6.451612903225806
1037,21.0
1038,15.142857142857142
1039,21.833333333333332
1040,9.625
1041,8.733333333333333
1042,15.714285714285714
1043,24.0
1044,10.26923076923077
1045,22.333333333333332
1046,21.0
1047,20.25
1048,14.0
1049,12.411764705882353
1050,11.538461538461538
1051,10.166666666666666
1052,10.45
1053,19.0
1054,21.4
1055,6.066666666666666
1056,18.625
1057,13.333333333333334
1058,8.44186046511628
1059,7.4
1060,18.2
1061,22.0
1062,8.583333333333334
1063,25.666666666666668
1064,20.285714285714285
1065,22.6
1066,4.314814814814815
1067,12.777777777777779
1068,22.333333333333332
1069,25.833333333333332
1070,27.0
1071,11.0
1072,6.466666666666667
1073,25.0
1074,14.666666666666666
1075,2.9036144578313254
1076,24.714285714285715
1077,13.666666666666666
1078,6.25
1079,21.75
1080,7.083333333333333
1081,10.428571428571429
1082,23.875
1083,12.2
1084,9.090909090909092
1085,22.0
1086,4.0
1087,30.0
1088,15.866666666666667
1089,12.266666666666667
1090,2.5
1091,23.2
1092,5.625
1093,16.125
1094,14.8
1095,10.96774193548387
1096,7.7368421052631575
1097,29.333333333333332
1098,24.0
1099,10.125
1100,9.0
1101,14.043478260869565
1102,22.11111111111111
1103,11.857142857142858
1104,10.714285714285714
1105,8.0
1106,11.5
1107,7.9375
1108,17.22222222222222
1109,8.842105263157896
1110,24.5
1111,9.416666666666666
1112,16.545454545454547
1113,26.75
1114,29.333333333333332
1115,13.0
1116,13.466666666666667
1117,15.8
1118,15.333333333333334
1119,30.0
1120,4.121621621621622
1121,21.0
1122,10.1
1123,16.714285714285715
1124,20.5
1125,13.0
1126,24.7
1127,15.166666666666666
1128,25.625
1129,6.666666666666667
1130,6.346938775510204
1131,11.571428571428571
1132,11.333333333333334
1133,21.0
1134,3.4
1135,22.25
1136,12.84
1137,18.333333333333332
1138,5.135593220338983
1139,12.448275862068966
1140,14.181818181818182
1141,7.6
1142,9.447368421052632
1143,24.666666666666668
1144,26.0
1145,7.666666666666667
1146,17.0
1147,13.4
1148,12.5
1149,7.0
1150,4.191489361702128
1151,29.6
1152,28.75
1153,25.666666666666668
1154,14.0
1155,12.444444444444445
1156,17.3125
1157,5.066666666666666
1158,16.0
1159,24.8
1160,30.0
1161,13.0
1162,9.636363636363637
1163,15.636363636363637
1164,4.67948717948718
1165,11.26086956521739
1166,17.22222222222222
1167,11.6
1168,14.333333333333334
1169,9.76923076923077
1170,15.625
1171,8.742857142857142
1172,12.0
1173,6.418181818181818
1174,30.0
1175,25.0
1176,13.727272727272727
1177,7.019607843137255
1178,23.90909090909091
1179,20.2
1180,22.545454545454547
1181,22.6
1182,22.666666666666668
1183,23.5
1184,10.375
1185,18.1
1186,11.0
1187,6.666666666666667
1188,10.4
1189,12.285714285714286
1190,13.666666666666666
1191,7.595744680851064
1192,26.333333333333332
1193,17.0
1194,20.5
1195,21.75
1196,14.681818181818182
1197,4.7272727272727275
1198,16.333333333333332
1199,8.255813953488373
1200,26.75
1201,27.666666666666668
1202,5.983606557377049
1203,6.742857142857143
1204,17.0
1205,20.0
1206,7.0
1207,22.4
1208,30.0
1209,10.25
1210,16.764705882352942
1211,6.5
1212,11.214285714285714
1213,5.380952380952381
1214,25.285714285714285
1215,19.642857142857142
1216,7.642857142857143
1217,9.11111111111111
1218,4.666666666666667
1219,9.416666666666666
1220,13.733333333333333
1221,7.884615384615385
1222,23.0
1223,9.333333333333334
1224,15.583333333333334
1225,12.153846153846153
1226,3.4
1227,19.75
1228,29.666666666666668
1229,30.0
1230,18.666666666666668
1231,16.875
1232,11.5
1233,22.375
1234,9.277777777777779
1235,19.75
1236,10.85
1237,10.571428571428571
1238,12.551724137931034
1239,19.666666666666668
1240,4.887096774193548
1241,19.846153846153847
1242,4.267605633802817
1243,18.9
1244,16.333333333333332
1245,23.2
1246,3.3846153846153846
1247,15.375
1248,28.666666666666668
1249,15.944444444444445
1250,6.0
1251,12.526315789473685
1252,17.0
1253,10.571428571428571
1254,14.36
1255,9.166666666666666
1256,18.4
1257,29.666666666666668
1258,9.0
1259,8.642857142857142
1260,15.272727272727273
1261,19.555555555555557
1262,29.666666666666668
1263,11.961538461538462
1264,7.28
1265,25.0
1266,15.461538461538462
1267,12.148148148148149
1268,8.2
1269,7.0
1270,16.0
1271,7.583333333333333
1272,15.052631578947368
1273,21.571428571428573
1274,26.5
1275,12.166666666666666
1276,13.0
1277,21.833333333333332
1278,21.25
1279,20.625
1280,9.166666666666666
1281,10.952380952380953
1282,23.25
1283,5.545454545454546
1284,20.0
1285,5.043478260869565
1286,22.857142857142858
1287,19.428571428571427
1288,9.75
1289,18.75
1290,10.5
1291,5.8
1292,16.05
1293,7.1
1294,9.666666666666666
1295,21.8
1296,17.533333333333335
1297,13.166666666666666
1298,22.875
1299,25.0
1300,9.5
1301,21.0
1302,30.0
1303,16.333333333333332
1304,11.0
1305,14.6
1306,5.166666666666667
1307,30.0
1308,30.0
1309,15.266666666666667
1310,2.2626262626262625
1311,5.0
1312,21.4
1313,5.181818181818182
1314,12.047619047619047
1315,20.333333333333332
1316,17.125
1317,25.375
1318,11.666666666666666
1319,21.5
1320,11.28
1321,17.941176470588236
1322,29.0
1323,11.142857142857142
1324,16.25
1325,17.125
1326,13.375
1327,10.347826086956522
1328,11.0
1329,25.666666666666668
1330,13.857142857142858
1331,20.545454545454547
1332,17.454545454545453
1333,23.333333333333332
1334,14.928571428571429
1335,11.5
1336,12.166666666666666
1337,24.5
1338,15.75
1339,21.285714285714285
1340,16.071428571428573
1341,28.2
1342,8.666666666666666
1343,13.428571428571429
1344,12.74074074074074
1345,16.2
1346,17.083333333333332
1347,14.727272727272727
1348,15.818181818181818
1349,13.045454545454545
1350,10.384615384615385
1351,18.75
1352,11.0
1353,26.714285714285715
1354,20.5
1355,18.4
1356,19.923076923076923
1357,27.625
1358,24.333333333333332
1359,7.583333333333333
1360,17.42105263157895
1361,20.416666666666668
1362,27.0
1363,18.4
1364,17.0
1365,11.387096774193548
1366,6.428571428571429
1367,23.75
1368,7.257142857142857
1369,30.0
1370,16.666666666666668
1371,27.2
1372,15.0
1373,11.714285714285714
1374,26.666666666666668
1375,15.235294117647058
1376,11.8
1377,12.083333333333334
1378,4.6075949367088604
1379,15.9
1380,15.285714285714286
1381,9.290322580645162
1382,10.233333333333333
1383,15.666666666666666
1384,16.0
1385,19.833333333333332
1386,21.46153846153846
1387,11.695652173913043
1388,11.23076923076923
1389,22.0
1390,10.147058823529411
1391,18.5
1392,30.0
1393,22.0
1394,23.857142857142858
1395,23.333333333333332
1396,9.666666666666666
1397,15.583333333333334
1398,14.04
1399,6.6
1400,13.222222222222221
1401,15.047619047619047
1402,13.307692307692308
1403,15.0
1404,9.0
1405,6.888888888888889
1406,10.125
1407,26.666666666666668
1408,13.826086956521738
1409,14.5
1410,8.722222222222221
1411,22.0
1412,14.727272727272727
1413,6.0
1414,12.153846153846153
1415,8.0625
1416,21.666666666666668
1417,3.2
1418,21.181818181818183
1419,29.0
1420,3.676767676767677
1421,10.0
1422,26.8
1423,9.0
1424,5.417910447761194
1425,18.25
1426,18.27777777777778
1427,5.303030303030303
1428,1.9595959595959596
1429,23.857142857142858
1430,9.692307692307692
1431,23.75
1432,12.85
1433,20.6
1434,5.142857142857143
1435,27.333333333333332
1436,19.272727272727273
1437,22.166666666666668
1438,7.326530612244898
1439,20.0
1440,19.444444444444443
1441,22.25
1442,15.666666666666666
1443,11.5
1444,17.307692307692307
1445,23.666666666666668
1446,17.0
1447,11.565217391304348
1448,23.75
1449,25.666666666666668
1450,13.5
1451,19.333333333333332
1452,15.0
1453,5.133333333333334
1454,11.80952380952381
1455,19.833333333333332
1456,15.857142857142858
1457,21.714285714285715
1458,17.0
1459,17.25
1460,24.0
1461,18.181818181818183
1462,20.75
1463,18.0
1464,12.6875
1465,22.0
1466,14.411764705882353
1467,17.666666666666668
1468,17.22222222222222
1469,7.0
1470,12.428571428571429
1471,8.5
1472,22.333333333333332
1473,11.866666666666667
1474,21.125
1475,26.875
1476,9.181818181818182
1477,12.894736842105264
1478,23.583333333333332
1479,13.142857142857142
1480,8.488372093023257
1481,2.642857142857143
1482,18.46153846153846
1483,14.6
1484,14.722222222222221
1485,27.0
1486,16.5
1487,8.636363636363637
1488,30.0
1489,22.6
1490,10.473684210526315
1491,9.0
1492,16.625
1493,16.0
1494,8.23076923076923
1495,29.4
1496,11.583333333333334
1497,22.5
1498,9.625
1499,25.25
1500,13.25
1501,14.4
1502,27.666666666666668
1503,26.454545454545453
1504,10.147058823529411
1505,15.846153846153847
1506,11.0
1507,27.666666666666668
1508,27.333333333333332
1509,8.255813953488373
1510,13.4
1511,18.22222222222222
1512,21.666666666666668
1513,22.153846153846153
1514,14.0
1515,24.666666666666668
1516,15.333333333333334
1517,15.25
1518,18.333333333333332
1519,7.617021276595745
1520,14.761904761904763
1521,14.454545454545455
1522,21.0
1523,2.3
1524,21.5
1525,8.25
1526,7.458333333333333
1527,6.224137931034483
1528,25.0
1529,13.0
1530,16.88235294117647
1531,7.270833333333333
1532,5.782608695652174
1533,30.0
1534,20.0
1535,11.428571428571429
1536,15.4
1537,4.602739726027397
1538,6.7407407407407405
1539,17.0
1540,6.75
1541,17.8
1542,7.019230769230769
1543,26.5
1544,10.55
1545,6.368421052631579
1546,7.428571428571429
1547,9.35135135135135
1548,10.076923076923077
1549,3.0505050505050506
1550,10.615384615384615
1551,17.764705882352942
1552,27.285714285714285
1553,7.355555555555555
1554,26.333333333333332
1555,26.5
1556,22.083333333333332
1557,26.714285714285715
1558,9.851851851851851
1559,18.933333333333334
1560,24.333333333333332
1561,15.5
1562,7.125
1563,3.2222222222222223
1564,11.483870967741936
1565,25.2
1566,7.0
1567,14.0
1568,1.0
1569,11.0
1570,11.5
1571,14.285714285714286
1572,17.75
1573,30.0
1574,7.560975609756097
1575,11.09375
1576,13.333333333333334
1577,16.166666666666668
1578,20.0
1579,13.185185185185185
1580,20.555555555555557
1581,5.8431372549019605
1582,30.0
1583,6.333333333333333
1584,3.295774647887324
1585,22.333333333333332
1586,21.0
1587,22.375
1588,22.8
1589,6.8
1590,3.0
1591,8.666666666666666
1592,17.53846153846154
1593,22.666666666666668
1594,17.833333333333332
1595,11.434782608695652
1596,10.666666666666666
1597,17.46153846153846
1598,8.75
1599,15.818181818181818
1600,18.375
1601,17.4
1602,21.444444444444443
1603,12.363636363636363
1604,30.0
1605,11.125
1606,13.761904761904763
1607,20.083333333333332
1608,12.185185185185185
1609,16.647058823529413
1610,17.545454545454547
1611,20.25
1612,23.666666666666668
1613,14.45
